fp_multiply_f,fp_multiply_xi,fp_divide_f,fp_divide_xi,shift_multi_f,shift_multi_xi
247.789089387847,0.494882547593614,275.0920377156,0.495382559037706,147.382387060585,0.483382543869341
270.016580268977,0.494983489008034,287.467690632061,0.495483500452126,166.734707125829,0.483483486722271
293.43515808006,0.495084430422453,289.651864534957,0.495584441866545,185.176111206848,0.483584429575202
322.837981534092,0.495185371836873,285.724001642874,0.495685383280965,206.556829078278,0.483685372428133
360.878122486601,0.495286313251293,284.341629174912,0.495786324695384,233.711949841874,0.483786315281064
397.724668862875,0.495387254665712,287.877537576806,0.495887266109804,261.82646226546,0.483887258133994
414.257696769634,0.495488196080132,290.447743791101,0.495988207524224,280.826857436425,0.483988200986925
398.665197935982,0.495589137494551,287.073121245096,0.496089148938643,285.629682519164,0.484089143839856
357.936024237608,0.495690078908971,280.746097413421,0.496190090353063,281.595970057284,0.484190086692787
311.221955689828,0.49579102032339,277.990148497007,0.496291031767482,278.045531272787,0.484291029545717
272.702093656796,0.49589196173781,278.695955881634,0.496391973181902,276.83203000211,0.484391972398648
243.448744456677,0.495992903152229,274.661876957239,0.496492914596321,270.61601519661,0.484492915251579
218.370461645648,0.496093844566649,259.255620427973,0.496593856010741,252.802810928701,0.48459385810451
195.879989163934,0.496194785981068,235.329157954559,0.49669479742516,226.006241882995,0.48469480095744
178.626558998293,0.496295727395488,212.084701889052,0.49679573883958,199.634219766496,0.484795743810371
167.31181074894,0.496396668809908,195.350916449847,0.496896680253999,180.391857208432,0.484896686663302
158.032750184557,0.496497610224327,183.779469842954,0.496997621668419,168.094948442175,0.484997629516233
147.466094176307,0.496598551638747,174.573566236588,0.497098563082839,160.713522379085,0.485098572369163
135.962265463354,0.496699493053166,167.851752585597,0.497199504497258,158.04538755379,0.485199515222094
127.434333526324,0.496800434467586,165.937496222689,0.497300445911678,161.826065048097,0.485300458075025
124.032200669016,0.496901375882005,167.861577595818,0.497401387326097,171.186765893757,0.485401400927956
124.932962220206,0.497002317296425,169.159424787051,0.497502328740517,183.186939122487,0.485502343780887
129.686798073055,0.497103258710844,167.521345996321,0.497603270154936,197.856958065684,0.485603286633817
139.110843422751,0.497204200125264,165.015993473103,0.497704211569356,218.016245509447,0.485704229486748
152.793995778,0.497305141539684,165.038883156062,0.497805152983775,244.056189667907,0.485805172339679
165.348518589053,0.497406082954103,166.304559740354,0.497906094398195,267.931833504292,0.48590611519261
168.747072141551,0.497507024368523,163.266643261436,0.498007035812614,277.441201110269,0.48600705804554
159.311178380536,0.497607965782942,152.512653609735,0.498107977227034,267.444600446338,0.486108000898471
140.965449417155,0.497708907197362,136.589656780551,0.498208918641454,244.824722855826,0.486208943751402
121.469017899991,0.497809848611781,121.351455706949,0.498309860055873,221.593137626527,0.486309886604333
105.433936911512,0.497910790026201,109.986328431805,0.498410801470293,203.863746291873,0.486410829457263
92.160413581125,0.49801173144062,101.384898922573,0.498511742884712,189.503149064045,0.486511772310194
79.3015194542283,0.49811267285504,93.7011647994734,0.498612684299132,175.120801256799,0.486612715163125
66.6102814684087,0.498213614269459,87.0186789288779,0.498713625713551,161.3732358821,0.486713658016056
56.1159747339679,0.498314555683879,82.4430112937688,0.498814567127971,150.874184180032,0.486814600868986
49.6083411128374,0.498415497098299,79.1497691230044,0.49891550854239,142.529373415139,0.486915543721917
47.4358452232949,0.498516438512718,74.3000886047803,0.49901644995681,131.145334718378,0.487016486574848
49.4564827295082,0.498617379927138,66.0806355875037,0.499117391371229,113.075176309001,0.487117429427779
55.1875048592144,0.498718321341557,55.4269439091084,0.499218332785649,89.9365376543468,0.487218372280709
63.0175846081003,0.498819262755977,45.044919052709,0.499319274200069,67.4319172264906,0.48731931513364
69.3162228491881,0.498920204170396,36.5959213509178,0.499420215614488,50.3673030498498,0.487420257986571
70.0643826542265,0.499021145584816,29.6884136311934,0.499521157028908,40.1025063760725,0.487521200839502
63.9215098927854,0.499122086999235,23.2293351603547,0.499622098443327,35.7154150541733,0.487622143692432
53.1911627254385,0.499223028413655,16.8182838070067,0.499723039857747,35.5949290526653,0.487723086545363
41.8546188937271,0.499323969828074,11.0728093797158,0.499823981272166,38.13755969975,0.487824029398294
32.4828296094277,0.499424911242494,6.71365321947582,0.499924922686586,41.4021665573779,0.487924972251225
25.2142542400156,0.499525852656914,3.88571910274901,0.500025864101005,43.7225752198173,0.488025915104155
19.0699261619325,0.499626794071333,2.2670212331461,0.500126805515425,44.9202328960928,0.488126857957086
13.5160107045763,0.499727735485753,1.35163019119142,0.500227746929845,45.9370053144381,0.488227800810017
8.88603469567392,0.499828676900172,0.818095846010323,0.500328688344264,47.2958953317594,0.488328743662948
5.75212309039928,0.499929618314592,0.50029118548991,0.500429629758684,47.6934201557054,0.488429686515878
4.35403047290252,0.500030559729011,0.307857410619044,0.500530571173103,44.8637022136389,0.488530629368809
4.56889142130765,0.500131501143431,0.197433421689546,0.500631512587523,37.8279860448324,0.48863157222174
5.90633353979622,0.50023244255785,0.123965319727659,0.500732454001942,27.9941884576123,0.488732515074671
7.65626977712688,0.50033338397227,0.0750613441910458,0.500833395416362,18.1403655503387,0.488833457927602
8.95560952554688,0.50043432538669,0.0483062165302017,0.500934336830781,10.461093406545,0.488934400780532
9.12162507881953,0.500535266801109,0.0438945874936291,0.501035278245201,5.57406786578758,0.489035343633463
8.03881033285995,0.500636208215529,0.0611804898411991,0.50113621965962,2.92618767405973,0.489136286486394
6.17026678616905,0.500737149629948,0.0937682956241418,0.50123716107404,1.61350723808576,0.489237229339325
4.21822570712757,0.500838091044368,0.130278703688478,0.50133810248846,0.974925257707548,0.489338172192255
2.67155500216133,0.500939032458787,0.155684487985546,0.501439043902879,0.648737756730171,0.489439115045186
1.64354112521222,0.501039973873207,0.158230049314678,0.501539985317299,0.453385019164296,0.489540057898117
1.00827394412958,0.501140915287626,0.136535705008255,0.501640926731718,0.325336900392713,0.489641000751048
0.605222407172775,0.501241856702046,0.0999436539687736,0.501741868146138,0.216792062509168,0.489741943603978
0.339303927882193,0.501342798116465,0.0620605931274019,0.501842809560557,0.128748221579943,0.489842886456909
0.170217544175738,0.501443739530885,0.0326910095843987,0.501943750974977,0.0664513872443358,0.48994382930984
0.0730402852701358,0.501544680945305,0.0146080570540272,0.502044692389396,0.0292091206528336,0.490044772162771
0.0276871527438586,0.501645622359724,0.00553743054877172,0.502145633803816,0.0110728597366431,0.490145715015701
0.0089031941682804,0.501746563774144,0.00178063883365608,0.502246575218235,0.00356093804517973,0.490246657868632
